,entity_lang,entity_txt,entity_ids,sitelinks
2485,zh,朝鮮海峽,['Q52052'],[73]
2486,zh,朝鲜,['Q18097'],[145]
2487,zh,朝鲜海峡,['Q52052'],[73]
2488,zh,木兰藤目,"['Q21788', 'Q21788']","[40, 40]"
2489,zh,木桶,['Q10289'],[70]
2490,zh,木樨榄,['Q37083'],[134]
2491,zh,木犀榄,['Q37083'],[134]
2492,zh,木犀榄(洋橄揽、欧橄榄）,['Q37083'],[134]
2493,zh,木酮,['Q49546'],[74]
2494,zh,本·拉丹,['Q1317'],[167]
2495,zh,本·拉登,['Q1317'],[167]
2496,zh,本傑明·富蘭克林,['Q34969'],[194]
2497,zh,本拉丹,['Q1317'],[167]
2498,zh,本杰明·哈利森,['Q35678'],[129]
2499,zh,本杰明·哈里森,['Q35678'],[129]
2500,zh,本杰明·富兰克林,['Q34969'],[194]
2501,zh,本杰明·弗兰克林,['Q34969'],[194]
2502,zh,本肯多夫伯爵,['Q25672'],[22]
2503,zh,朱代珍,['Q22513'],[47]
2504,zh,朱厚照,['Q10007'],[36]
2505,zh,朱常洛,['Q10065'],[36]
2506,zh,朱德,['Q22513'],[47]
2507,zh,朱比皇家空軍基地,['Q44906'],[15]
2508,zh,朱祁鎮,['Q9983'],[35]
2509,zh,朱祁镇,['Q9983'],[35]
2510,zh,朱祐樘,['Q9994'],[32]
2511,zh,机电工程,['Q43035'],[115]
2512,zh,杀手系列,['Q19308'],[41]
2513,zh,杂种,['Q42621'],[66]
2514,zh,杂酱面,['Q44737'],[12]
2515,zh,杉叶藻,"['Q33115', 'Q33115']","[32, 32]"
2516,zh,李俶,['Q9753'],[24]
2517,zh,李奧十三世,['Q43922'],[105]
2518,zh,李安納哥亨,['Q1276'],[131]
2519,zh,李察·尼克遜,['Q9588'],[176]
2520,zh,李察·華格納,['Q1511'],[188]
2521,zh,李小龍,['Q16397'],[145]
2522,zh,李小龙,['Q16397'],[145]
2523,zh,李德勝,['Q5816'],[207]
2524,zh,李德旺,['Q7458'],[11]
2525,zh,李承哲,['Q54351'],[12]
2526,zh,李振藩,['Q16397'],[145]
2527,zh,李東珍,['Q54351'],[12]
2528,zh,李洛克,['Q52852'],[27]
2529,zh,李祹,['Q37682'],[71]
2530,zh,李誦,['Q9760'],[18]
2531,zh,李诵,['Q9760'],[18]
2532,zh,李豫,['Q9753'],[24]
2533,zh,李鍝,['Q51024'],[14]
2534,zh,李雨,['Q51024'],[14]
2535,zh,杏,['Q37453'],[123]
2536,zh,杏子,['Q37453'],[123]
2537,zh,杏树,['Q37453'],[123]
2538,zh,杏花,['Q37453'],[123]
2539,zh,杜伊斯堡,['Q2100'],[119]
2540,zh,杜倫郡,['Q23082'],[80]
2541,zh,杜咸郡,['Q23082'],[80]
2542,zh,杜塞尔多夫,['Q1718'],[162]
2543,zh,杜塞爾多夫,['Q1718'],[162]
2544,zh,杜麗多,['Q5836'],[124]
2545,zh,杨劭崎,['Q25918'],[10]
2546,zh,杨劭琦,['Q25918'],[10]
2547,zh,杨绍崎,['Q25918'],[10]
2548,zh,杨绍琦,['Q25918'],[10]
2549,zh,杰克·伦敦,['Q45765'],[136]
2550,zh,杰克·安吉尔,['Q3603'],[25]
2551,zh,杰克倫敦,['Q45765'],[136]
2552,zh,杰米·塞尔柯克,['Q8289'],[11]
2553,zh,東14區,['Q7130'],[61]
2554,zh,東6:30區,['Q6923'],[66]
2555,zh,東6區,['Q6906'],[74]
2556,zh,東7:30區,['Q6971'],[45]
2557,zh,東9:30區,['Q7048'],[63]
2558,zh,東中國海,['Q45341'],[101]
2559,zh,東六區,['Q6906'],[74]
2560,zh,東加語,['Q34094'],[81]
2561,zh,東北比例代表區,['Q49913'],[3]
2562,zh,東北泰語,['Q33417'],[23]
2563,zh,東十四區,['Q7130'],[61]
2564,zh,東大門區,['Q50382'],[27]
2565,zh,東大門區廳,['Q50382'],[27]
2566,zh,東支那海,['Q45341'],[101]
2567,zh,東海,['Q45341'],[101]
2568,zh,東爪哇,['Q3586'],[87]
2569,zh,東爪哇省,['Q3586'],[87]
2570,zh,東羅馬帝國,['Q12544'],[165]
2571,zh,松尾芭蕉,['Q5676'],[185]
2572,zh,松鼠,"['Q4388', 'Q9482']","[105, 140]"
2573,zh,松鼠科,['Q9482'],[140]
2574,zh,板蕉,['Q33331'],[28]
2575,zh,板齿犀亚科,['Q34718'],[145]
2576,zh,极大理想,['Q44649'],[40]
2577,zh,林三趾鹑,"['Q18836', 'Q18836']","[44, 44]"
2578,zh,林加拉語,['Q36217'],[71]
2579,zh,林加拉语,['Q36217'],[71]
2580,zh,林格拉語,['Q36217'],[71]
2581,zh,林比,['Q2239'],[17]
2582,zh,林肯,['Q28260'],[119]
2583,zh,林肯市,['Q28260'],[119]
2584,zh,林肯港機場,['Q15102'],[10]
2585,zh,林肯港飛機場,['Q15102'],[10]
2586,zh,林肯郡,['Q23090'],[87]
2587,zh,果马根,['Q31936'],[41]
2588,zh,枫茄花,['Q30959'],[83]
2589,zh,柏,['Q33482'],[51]
2590,zh,柏子仁,['Q33482'],[51]
2591,zh,柏拉图,['Q859'],[277]
2592,zh,柏拉圖,['Q859'],[277]
2593,zh,柏枝节,['Q33482'],[51]
2594,zh,柏树,['Q33482'],[51]
2595,zh,柏根白皮,['Q33482'],[51]
2596,zh,柏格森,['Q42156'],[129]
2597,zh,柏樹,['Q33482'],[51]
2598,zh,柏脂,['Q33482'],[51]
2599,zh,查克·貝里,['Q5921'],[95]
2600,zh,查克·贝里,['Q5921'],[95]
2601,zh,查基利阿都拉迪夫,['Q44291'],[7]
2602,zh,查尔斯·布朗森,['Q36105'],[95]
2603,zh,查斯特·班宁顿,['Q19198'],[91]
2604,zh,查斯特·班寧頓,['Q19198'],[91]
2605,zh,查理士·布朗臣,['Q36105'],[95]
2606,zh,查理士·布朗遜,['Q36105'],[95]
2607,zh,查禮士·布朗遜,['Q36105'],[95]
2608,zh,柯維修道院,['Q56004'],[38]
2609,zh,柯西,['Q8814'],[79]
2610,zh,柯霍,['Q37193'],[116]
2611,zh,柱,['Q4817'],[85]
2612,zh,柱子,['Q4817'],[85]
2613,zh,柴油機車,['Q34336'],[42]
2614,zh,柴犬,['Q39315'],[44]
2615,zh,柴达木,['Q34709'],[38]
2616,zh,柴达木盆地,['Q34709'],[38]
2617,zh,标志,['Q22432'],[43]
2618,zh,栎属,['Q12004'],[156]
2619,zh,树蟾科,['Q53696'],[54]
2620,zh,样式表,['Q46441'],[122]
2621,zh,核聚变,['Q13082'],[95]
2622,zh,核融合,['Q13082'],[95]
2623,zh,格兰德县,['Q27041'],[46]
2624,zh,格劳贝·罗沙,['Q55426'],[29]
2625,zh,格劳贝尔·罗恰,['Q55426'],[29]
2626,zh,格奥尔基·马兹尼亚什维利,['Q24736'],[13]
2627,zh,格奧爾基·馬茲尼亞什維利,['Q24736'],[13]
2628,zh,格温妮丝·帕特洛,['Q34460'],[122]
2629,zh,格温妮丝·帕特罗,['Q34460'],[122]
2630,zh,格温妮斯·帕特洛,['Q34460'],[122]
2631,zh,格温尼丝·帕特罗,['Q34460'],[122]
2632,zh,格蕾絲·米恩,['Q54542'],[18]
2633,zh,格蘭德縣,['Q27041'],[46]
2634,zh,格雷斯·敏,['Q54542'],[18]
2635,zh,桂莉芙·柏德露,['Q34460'],[122]
2636,zh,桂麗芙柏德露,['Q34460'],[122]
2637,zh,桃亞屬,['Q39918'],[2]
2638,zh,桑德拉·威爾森,['Q40090'],[35]
2639,zh,桑德贝,['Q34116'],[60]
2640,zh,桑蒂拉纳,['Q32763'],[36]
2641,zh,桜田門外ノ変,['Q46603'],[15]
2642,zh,桶,['Q10289'],[70]
2643,zh,桶子,['Q10289'],[70]
2644,zh,梁君企劃,['Q50595'],[44]
2645,zh,梅休因,['Q54179'],[44]
2646,zh,梅利莎·拜諾伊斯特,['Q46677'],[47]
2647,zh,梅利莎·拜诺伊斯特,['Q46677'],[47]
2648,zh,梅塔斯塔奇奥,['Q29473'],[56]
2649,zh,梅塔斯塔西奥,['Q29473'],[56]
2650,zh,梅塔斯塔齐奥，p.,['Q29473'],[56]
2651,zh,梅安语,['Q13357'],[53]
2652,zh,梅斯,['Q22690'],[116]
2653,zh,梅杜恩,['Q54179'],[44]
2654,zh,梅茲,['Q22690'],[116]
2655,zh,梅賽德斯-賓士,['Q36008'],[107]
2656,zh,梅赛德斯-奔驰,['Q36008'],[107]
2657,zh,梅麗莎·拜諾伊斯,['Q46677'],[47]
2658,zh,梧亭區,['Q50426'],[7]
2659,zh,梳邦縣,['Q10380'],[13]
2660,zh,棕头鸥,"['Q26064', 'Q26064']","[36, 36]"
2661,zh,棕熊,['Q36341'],[130]
2662,zh,椅,['Q15026'],[144]
2663,zh,椭圆,['Q40112'],[99]
2664,zh,楊紹琦,['Q25918'],[10]
2665,zh,楚熊勝,['Q31468'],[7]
2666,zh,楚瓦什語,['Q33348'],[112]
2667,zh,楚瓦什语,['Q33348'],[112]
2668,zh,楚鬻熊,['Q28106'],[9]
2669,zh,概率,['Q9492'],[124]
2670,zh,榭冷,['Q43919'],[110]
2671,zh,樂隊排演,['Q18431'],[17]
2672,zh,標·梅利,['Q29250'],[86]
2673,zh,標梅利,['Q29250'],[86]
2674,zh,標準書號,['Q33057'],[141]
2675,zh,模因,['Q978'],[69]
2676,zh,樹蟾,['Q53696'],[54]
2677,zh,橄榄石,['Q22693'],[58]
2678,zh,橄欖,['Q37083'],[134]
2679,zh,橋頭江西中獸,['Q46660'],[8]
2680,zh,橡,['Q12004'],[156]
2681,zh,橡木站,['Q29727'],[24]
2682,zh,橢圓,['Q40112'],[99]
2683,zh,橢圓形,['Q40112'],[99]
2684,zh,檐柱,['Q4817'],[85]
2685,zh,櫻桃樹唱片,['Q21091'],[17]
2686,zh,櫻田門之變,['Q46603'],[15]
2687,zh,櫻田門外之變,['Q46603'],[15]
2688,zh,次級產業,['Q55639'],[44]
2689,zh,欧亚水獭,['Q29995'],[120]
2690,zh,欧亚红尾鸲,"['Q26620', 'Q26620']","[73, 73]"
2691,zh,欧亚驼鹿,['Q35517'],[123]
2692,zh,欧内斯特·海克尔,['Q48246'],[96]
2693,zh,欧当归,"['Q27615', 'Q27615']","[53, 53]"
2694,zh,欧洲医蛭,['Q30041'],[52]
2695,zh,欧洲委员会,['Q8908'],[120]
2696,zh,欧洲裔美国人,['Q43103'],[17]
2697,zh,欧洲鳗鲡,['Q26387'],[75]
2698,zh,欲经,['Q47228'],[96]
2699,zh,欽定明史,['Q28763'],[23]
2700,zh,歌仔戏,['Q31918'],[12]
2701,zh,歌仔戲,['Q31918'],[12]
2702,zh,歌唱,['Q27939'],[119]
2703,zh,歌子戲,['Q31918'],[12]
2704,zh,歌白尼,['Q619'],[196]
2705,zh,歐洲封建制,['Q37739'],[109]
2706,zh,歐洲封建制度,['Q37739'],[109]
2707,zh,歐洲水鼬,['Q26559'],[71]
2708,zh,歐洲理事會,['Q8908'],[120]
2709,zh,歐洲蜜蜂,['Q30034'],[100]
2710,zh,歐洲醫蛭,['Q30041'],[52]
2711,zh,歐洲駝鹿,['Q35517'],[123]
2712,zh,歐洲鰻,['Q26387'],[75]
2713,zh,歐洲鰻魚,['Q26387'],[75]
2714,zh,歐洲鼬,['Q26559'],[71]
2715,zh,歐裔美國人,['Q43103'],[17]
2716,zh,歐裔美洲人,['Q43103'],[17]
2717,zh,歡樂,['Q8'],[155]
2718,zh,正值,['Q21199'],[150]
2719,zh,正德,['Q10007'],[36]
2720,zh,正整数,['Q21199'],[150]
2721,zh,正整數,['Q21199'],[150]
2722,zh,正片,['Q24869'],[36]
2723,zh,正統帝,['Q9983'],[35]
2724,zh,正統皇帝,['Q9983'],[35]
2725,zh,正统帝,['Q9983'],[35]
2726,zh,正统皇帝,['Q9983'],[35]
2727,zh,武夷兰属,['Q21139'],[26]
2728,zh,武宗,['Q10007'],[36]
2729,zh,武当帮,['Q52463'],[51]
2730,zh,武當幫,['Q52463'],[51]
2731,zh,歷奇·格維斯,['Q23517'],[58]
2732,zh,歼星舰,['Q19913'],[19]
2733,zh,歼轰七,['Q32020'],[23]
2734,zh,殲轟-7,['Q32020'],[23]
2735,zh,殲轟7,['Q32020'],[23]
2736,zh,毁灭华沙的计划,['Q22796'],[11]
2737,zh,毅帝,['Q10007'],[36]
2738,zh,母親,['Q7560'],[192]
2739,zh,比什奴普萊利亞-曼尼普爾語,['Q37059'],[54]
2740,zh,比什奴普萊利亞-曼尼浦爾語,['Q37059'],[54]
2741,zh,比什奴普萊利亞－曼尼浦爾語,['Q37059'],[54]
2742,zh,比例東北區,['Q49913'],[3]
2743,zh,比利·漢米爾頓,['Q15447'],[26]
2744,zh,比利斯特,['Q38124'],[31]
2745,zh,比利时,['Q31'],[347]
2746,zh,比利时王国,['Q31'],[347]
2747,zh,比利時,['Q31'],[347]
2748,zh,比利時王國,['Q31'],[347]
2749,zh,比域拿加爾,['Q8247'],[46]
2750,zh,比尔·安德斯,['Q19242'],[52]
2751,zh,比拉德訥格爾,['Q8247'],[46]
2752,zh,比林語,['Q56491'],[20]
2753,zh,比涅甜饼,['Q35056'],[24]
2754,zh,比爾·莫瑞,['Q29250'],[86]
2755,zh,比萨,['Q177'],[145]
2756,zh,比萨饼,['Q177'],[145]
2757,zh,毛主席,['Q5816'],[207]
2758,zh,毛主席语录,['Q36393'],[44]
2759,zh,毛利文,['Q36451'],[113]
2760,zh,毛利語,['Q36451'],[113]
2761,zh,毛利语,['Q36451'],[113]
2762,zh,毛咏芝,['Q5816'],[207]
2763,zh,毛泽东语录,['Q36393'],[44]
2764,zh,毛润芝,['Q5816'],[207]
2765,zh,毛潤之,['Q5816'],[207]
2766,zh,毛澤東,['Q5816'],[207]
2767,zh,毛詠芝,['Q5816'],[207]
2768,zh,毛语录,['Q36393'],[44]
2769,zh,毛里語,['Q36451'],[113]
2770,zh,民主党,['Q4280'],[8]
2771,zh,民國15年,['Q5259'],[201]
2772,zh,民國45年,['Q5221'],[205]
2773,zh,民间宇宙飞行,['Q44906'],[15]
2774,zh,气动制动,['Q16353'],[23]
2775,zh,氢,['Q556'],[222]
2776,zh,氣阻減速,['Q16353'],[23]
2777,zh,氫,['Q556'],[222]
2778,zh,氯,['Q688'],[165]
2779,zh,水力活塞,['Q661'],[27]
2780,zh,水平線,['Q43261'],[112]
2781,zh,水晶,['Q43010'],[91]
2782,zh,水獭,"['Q29995', 'Q29995']","[120, 120]"
2783,zh,水苔,['Q30019'],[55]
2784,zh,水轟-5,['Q39687'],[16]
2785,zh,水轟五型,['Q39687'],[16]
2786,zh,水錘馬達,['Q661'],[27]
2787,zh,水青冈属,"['Q25403', 'Q25403']","[93, 93]"
2788,zh,永光二年,['Q4201'],[92]
2789,zh,永守贞洁的玛丽亚,['Q46953'],[23]
2790,zh,永生鳥,['Q48444'],[82]
2791,zh,汉哀帝,['Q7237'],[31]
2792,zh,汉堡-哈尔堡,['Q3489'],[14]
2793,zh,汉斯·克里斯汀·奥斯特,['Q44412'],[94]
2794,zh,汉斯·克里斯蒂安·奥斯特,['Q44412'],[94]
2795,zh,汉斯·奥斯特,['Q44412'],[94]
2796,zh,汉更始帝,['Q7262'],[26]
2797,zh,汉章帝,['Q7277'],[26]
2798,zh,江西中兽,['Q46660'],[8]
2799,zh,江西中獸,['Q46660'],[8]
2800,zh,江西中獸屬,['Q46660'],[8]
2801,zh,汤加语,['Q34094'],[81]
2802,zh,汤姆·德隆格,['Q4270'],[46]
2803,zh,汽油機車,['Q34336'],[42]
2804,zh,沃尔多夫,['Q22872'],[46]
2805,zh,沃尔纳·赫尔佐格,['Q44131'],[67]
2806,zh,沃尔道夫,['Q22872'],[46]
2807,zh,沃尔顿一家,['Q48777'],[20]
2808,zh,沃尔顿家族,['Q48777'],[20]
2809,zh,沃拉斯頓獎,['Q28003'],[53]
2810,zh,沃文,['Q7530'],[49]
2811,zh,沃本,['Q54174'],[42]
2812,zh,沃森,['Q12253'],[36]
2813,zh,沃港,['Q3799'],[152]
2814,zh,沃那·赫尔佐格,['Q44131'],[67]
2815,zh,沃里尼亞,['Q7530'],[49]
2816,zh,沃齐米日·齐莫谢维奇,['Q55915'],[32]
2817,zh,沐浴露,['Q34396'],[146]
2818,zh,沙卡洛夫獎,['Q48786'],[72]
2819,zh,沙漠之盾行動,['Q37643'],[109]
2820,zh,沙漠盾牌,['Q37643'],[109]
2821,zh,沙漠風暴,['Q37643'],[109]
2822,zh,沙漠风暴行动,['Q37643'],[109]
2823,zh,沙维尔·埃尔南德斯·克雷乌斯,['Q17500'],[88]
2824,zh,沙隆昂香槟,['Q47135'],[82]
2825,zh,河豚科,['Q19078'],[31]
2826,zh,油橄榄,['Q37083'],[134]
2827,zh,油漬搖滾,['Q11365'],[69]
2828,zh,油豆角,['Q42339'],[106]
2829,zh,法兰克人,['Q43482'],[92]
2830,zh,法兰克福总报,['Q10184'],[50]
2831,zh,法兰克福总邮报,['Q10184'],[50]
2832,zh,法兰克福汇报,['Q10184'],[50]
2833,zh,法兰西行动报,['Q49629'],[37]
2834,zh,法勒他,['Q23800'],[164]
2835,zh,法国世界报,['Q12461'],[66]
2836,zh,法國足球甲級聯賽,['Q13394'],[75]
2837,zh,法定語文,['Q23492'],[159]
2838,zh,法定语言,['Q23492'],[159]
2839,zh,法尔肯贝里,['Q54766'],[47]
2840,zh,法属圭亚那,['Q3769'],[206]
2841,zh,法屬圭亞那,['Q3769'],[206]
2842,zh,法式克里奥尔语,['Q33260'],[16]
2843,zh,法文克里奧爾語,['Q33260'],[16]
2844,zh,法文歸融語,['Q33260'],[16]
2845,zh,法甲,['Q13394'],[75]
2846,zh,法罗群岛国旗,['Q4575'],[50]
2847,zh,法羅群島旗幟,['Q4575'],[50]
2848,zh,法蘭克人,['Q43482'],[92]
2849,zh,法蘭西斯克·皮澤洛,['Q44741'],[87]
2850,zh,法蘭西運動,['Q49629'],[37]
2851,zh,法语的克里奥尔语,['Q33260'],[16]
2852,zh,法语系克里奥尔语,['Q33260'],[16]
2853,zh,法郎人,['Q43482'],[92]
2854,zh,波伏娃,['Q7197'],[163]
2855,zh,波伏瓦,['Q7197'],[163]
2856,zh,波伏瓦，s.de,['Q7197'],[163]
2857,zh,波利尼西亚,['Q35942'],[139]
2858,zh,波利尼西亚群岛,['Q35942'],[139]
2859,zh,波坦察省维耶特里,['Q52692'],[47]
2860,zh,波多诺伏,['Q3799'],[152]
2861,zh,波娃,['Q7197'],[163]
2862,zh,波德莱尔,['Q501'],[172]
2863,zh,波德莱尔，c.,['Q501'],[172]
2864,zh,波戈斯路·琳達,['Q55366'],[20]
2865,zh,波斯灣戰爭,['Q37643'],[109]
2866,zh,波河畔塞拉瓦莱,['Q42387'],[46]
2867,zh,波灣戰爭,['Q37643'],[109]
2868,zh,波特蘭,['Q6106'],[133]
2869,zh,波特蘭 (俄勒岡州),['Q6106'],[133]
2870,zh,波瓦坦,['Q49291'],[28]
2871,zh,波里尼西亞,['Q35942'],[139]
2872,zh,波音747-8,['Q8791'],[39]
2873,zh,泥炭苔,['Q30019'],[55]
2874,zh,泥炭藓,['Q30019'],[55]
2875,zh,泥炭蘚屬,['Q30019'],[55]
2876,zh,泰勒·史薇芙特,['Q26876'],[126]
2877,zh,泰勒·斯威夫特,['Q26876'],[126]
2878,zh,泰勒·艾莉森·斯威夫特,['Q26876'],[126]
2879,zh,泰勒絲,['Q26876'],[126]
2880,zh,泰國,['Q869'],[320]
2881,zh,泰坦,['Q45713'],[90]
2882,zh,泰坦女神,['Q45713'],[90]
2883,zh,泰坦巨人,['Q45713'],[90]
2884,zh,泰坦巨神,['Q45713'],[90]
2885,zh,泰坦神族,['Q45713'],[90]
2886,zh,泰奧彭波斯,['Q4318'],[36]
2887,zh,泰昌,['Q10065'],[36]
2888,zh,泰王國,['Q869'],[320]
2889,zh,洋二仙草目,['Q21846'],[34]
2890,zh,洋傘,['Q41607'],[118]
2891,zh,洋火,['Q37507'],[104]
2892,zh,洋蒲桃,['Q31936'],[41]
2893,zh,洋金花,['Q30959'],[83]
2894,zh,洗者若望,['Q40662'],[119]
2895,zh,洗者若翰,['Q40662'],[119]
2896,zh,洛倫佐·迪·克雷迪,['Q8511'],[34]
2897,zh,洛克斯伯里,['Q20138'],[16]
2898,zh,洛克李,['Q52852'],[27]
2899,zh,洛加尔省,['Q8480'],[9]
2900,zh,洛威拿,['Q39093'],[61]
2901,zh,洛威拿犬,['Q39093'],[61]
2902,zh,洛斯帕飛,['Q18852'],[37]
2903,zh,洛斯帕飛樂團,['Q18852'],[37]
2904,zh,洛斯貝利 (麻薩諸塞州),['Q20138'],[16]
2905,zh,洞穴巨人,['Q12581'],[69]
2906,zh,津吉尔利库尤公墓,['Q29635'],[15]
2907,zh,派克变换,['Q30634'],[8]
2908,zh,派系,['Q19097'],[62]
2909,zh,浊咽擦音,['Q49751'],[28]
2910,zh,浙,['Q16967'],[116]
2911,zh,浙江,['Q16967'],[116]
2912,zh,浙江省,['Q16967'],[116]
2913,zh,浙省,['Q16967'],[116]
2914,zh,海伦·凯勒,['Q38203'],[152]
2915,zh,海伦·格莱纳,['Q41486'],[8]
2916,zh,海伦凯勒,['Q38203'],[152]
2917,zh,海倫·亞當斯·凱勒,['Q38203'],[152]
2918,zh,海倫·凱勒,['Q38203'],[152]
2919,zh,海倫·格雷納,['Q41486'],[8]
2920,zh,海倫·海勒,['Q38203'],[152]
2921,zh,海倫凱勒,['Q38203'],[152]
2922,zh,海倫海勒,['Q38203'],[152]
2923,zh,海克尔,['Q48246'],[96]
2924,zh,海因里希·赫尔曼·罗伯特·科赫,['Q37193'],[116]
2925,zh,海塞，h.,['Q25973'],[153]
2926,zh,海德堡,['Q27115'],[27]
2927,zh,海德堡天文台,['Q27115'],[27]
2928,zh,海德玛丽·斯特凡尼斯海宁-皮珀,['Q51773'],[30]
2929,zh,海德玛丽·斯蒂法尼斯海恩-派帕,['Q51773'],[30]
2930,zh,海德玛丽‧斯特凡尼斯海宁-皮珀,['Q51773'],[30]
2931,zh,海洋学,['Q43518'],[95]
2932,zh,海洋學,['Q43518'],[95]
2933,zh,海洋技术,['Q43518'],[95]
2934,zh,海洋科学,['Q43518'],[95]
2935,zh,海洋科學,['Q43518'],[95]
2936,zh,海湾战争,['Q37643'],[109]
2937,zh,海綿,['Q18960'],[104]
2938,zh,海绵,['Q18960'],[104]
2939,zh,海绵动物,['Q18960'],[104]
2940,zh,海绵动物门,['Q18960'],[104]
2941,zh,海耶克,['Q1325'],[104]
2942,zh,海花草,['Q30019'],[55]
2943,zh,海陵庶人,['Q5072'],[18]
2944,zh,海陵王,['Q5072'],[18]
2945,zh,海马体,['Q48360'],[59]
2946,zh,海马区,['Q48360'],[59]
2947,zh,海马回,['Q48360'],[59]
2948,zh,涅奥斯·菲拉帕托尔,['Q39976'],[40]
2949,zh,涅曼河,['Q5622'],[74]
2950,zh,涅涅茨語,['Q36452'],[65]
2951,zh,液压千斤顶,['Q661'],[27]
2952,zh,淎艚市,['Q21194'],[140]
2953,zh,淡水豚,['Q19078'],[31]
2954,zh,淡水豚总科,['Q19078'],[31]
2955,zh,淡水豚科,['Q19078'],[31]
2956,zh,淡水豚类,['Q19078'],[31]
2957,zh,淡积云,['Q14189'],[64]
2958,zh,淫媒,['Q43437'],[38]
2959,zh,深圳,['Q15174'],[122]
2960,zh,深圳市,['Q15174'],[122]
2961,zh,混種,['Q42621'],[66]
2962,zh,添卜土,['Q9427'],[120]
2963,zh,清腔,['Q27939'],[119]
2964,zh,温驯的高角羚乐队,['Q9619'],[36]
2965,zh,温驯高角羚,['Q9619'],[36]
2966,zh,港大,['Q15568'],[51]
2967,zh,湯加語,['Q34094'],[81]
2968,zh,湯姆·迪朗格,['Q4270'],[46]
2969,zh,湯瑪斯·e·艾克曼,['Q24296'],[7]
2970,zh,湯神,['Q29342'],[47]
2971,zh,湿婆,['Q11378'],[129]
2972,zh,源氏物語,['Q8269'],[95]
2973,zh,源氏物语,['Q8269'],[95]
2974,zh,溫本 (麻薩諸塞州),['Q54174'],[42]
2975,zh,溫頓語,['Q56754'],[8]
2976,zh,溫馴高角羚,['Q9619'],[36]
2977,zh,溫馴高角羚樂團,['Q9619'],[36]
2978,zh,溫騰語,['Q56754'],[8]
2979,zh,滅星者,['Q19913'],[19]
2980,zh,滾石,['Q33511'],[68]
2981,zh,滾石雜誌,['Q33511'],[68]
2982,zh,漢堡-哈爾堡,['Q3489'],[14]
2983,zh,漢密爾頓,['Q4131'],[39]
2984,zh,漢密爾頓老虎貓,['Q44149'],[18]
2985,zh,漢昭帝,['Q7227'],[31]
2986,zh,漢更始帝,['Q7262'],[26]
2987,zh,漢生病,['Q36956'],[136]
2988,zh,漢章帝,['Q7277'],[26]
2989,zh,漢米爾頓,['Q4131'],[39]
2990,zh,漢米爾頓老虎貓,['Q44149'],[18]
2991,zh,漢語羅馬字,['Q24438'],[22]
2992,zh,澳門馬禮遜堂,['Q46074'],[5]
2993,zh,濁咽擦音,['Q49751'],[28]
2994,zh,濕婆 (樂團),['Q11378'],[129]
2995,zh,瀕危,['Q11394'],[101]
2996,zh,瀕危物種,['Q11394'],[101]
2997,zh,火山硅肺病,['Q102'],[37]
2998,zh,火柴,['Q37507'],[104]
2999,zh,火环,['Q18783'],[70]
3000,zh,火药,['Q12861'],[119]
3001,zh,火雞,['Q43794'],[116]
3002,zh,火鸡属,['Q43794'],[116]
3003,zh,灰色女士,['Q9684'],[111]
3004,zh,灵异象限,['Q22432'],[43]
3005,zh,灵比,['Q2239'],[17]
3006,zh,炮姜,['Q35625'],[149]
3007,zh,炸酱面,['Q44737'],[12]
3008,zh,烏塔蘭契爾邦,['Q1499'],[124]
3009,zh,烏多安查,['Q1499'],[124]
3010,zh,烏拉圭公民-軍事政府,['Q32162'],[10]
3011,zh,烏拉圭軍政府,['Q32162'],[10]
3012,zh,烏盧魯,['Q33910'],[86]
3013,zh,烏蘇里駝鹿,['Q35517'],[123]
3014,zh,烏蘭烏德,['Q6816'],[98]
3015,zh,烏蘭烏迪,['Q6816'],[98]
3016,zh,烏魯汝,['Q33910'],[86]
3017,zh,烏魯汝－卡塔楚塔國家公園,['Q33910'],[86]
3018,zh,烟草制品,['Q44106'],[9]
3019,zh,烟酰胺腺嘌呤二核苷酸磷酸,['Q28747'],[40]
3020,zh,热可可,['Q13261'],[66]
3021,zh,热巧克力,['Q13261'],[66]
3022,zh,热索瓦县,['Q28605'],[31]
3023,zh,焦爾,['Q25269'],[107]
3024,zh,焦耳,['Q25269'],[107]
3025,zh,煙草製品,['Q44106'],[9]
3026,zh,煨姜,['Q35625'],[149]
3027,zh,煮,['Q12044'],[60]
3028,zh,熊勝,['Q31468'],[7]
3029,zh,熊蜂,['Q25407'],[105]
3030,zh,熊蜂属,['Q25407'],[105]
3031,zh,熱朱古力,['Q13261'],[66]
3032,zh,熱萊茲尼基,['Q15932'],[30]
3033,zh,爪哇金丝燕,"['Q31801', 'Q31801']","[34, 34]"
3034,zh,爱丽丝,['Q28121'],[27]
3035,zh,爱伦·坡,['Q16867'],[205]
3036,zh,爱伦·坡，e.,['Q16867'],[205]
3037,zh,爱尔兰塞特犬,['Q38761'],[40]
3038,zh,爱尔兰蓝㹴,['Q38025'],[29]
3039,zh,爱尔兰蓝更,['Q38025'],[29]
3040,zh,爱尔兰蓝梗,['Q38025'],[29]
3041,zh,爱尔兰长毛猎犬,['Q38761'],[40]
3042,zh,爱尔福特区,['Q48054'],[15]
3043,zh,爱德华·琴纳,['Q40852'],[109]
3044,zh,爱德华·艾伦·坡,['Q16867'],[205]
3045,zh,爱德华·詹纳,['Q40852'],[109]
3046,zh,爱民屯,['Q2096'],[127]
